da_1hr_lmp ($/MWh),Datetime
75.99472,2023-03-11T01:00:00.000Z
94.44481,2023-03-11T02:00:00.000Z
96.44721,2023-03-11T03:00:00.000Z
91.87125,2023-03-11T04:00:00.000Z
89.43015,2023-03-11T05:00:00.000Z
87.013,2023-03-11T06:00:00.000Z
75.6347,2023-03-11T07:00:00.000Z
67.85975,2023-03-11T08:00:00.000Z
57.71172,2023-03-11T09:00:00.000Z
54.17921,2023-03-11T10:00:00.000Z
54.35507,2023-03-11T11:00:00.000Z
54.0595,2023-03-11T12:00:00.000Z
56.42477,2023-03-11T13:00:00.000Z
57.87576,2023-03-11T14:00:00.000Z
57.25047,2023-03-11T15:00:00.000Z
49.93808,2023-03-11T16:00:00.000Z
26.41087,2023-03-11T17:00:00.000Z
2.22147,2023-03-11T18:00:00.000Z
-0.94401,2023-03-11T19:00:00.000Z
-2.15908,2023-03-11T20:00:00.000Z
-5.69309,2023-03-11T21:00:00.000Z
-5.38221,2023-03-11T22:00:00.000Z
2.21527,2023-03-11T23:00:00.000Z
21.37086,2023-03-12T00:00:00.000Z
48.84599,2023-03-12T01:00:00.000Z
73.28588,2023-03-12T02:00:00.000Z
82.47755,2023-03-12T03:00:00.000Z
76.4298,2023-03-12T04:00:00.000Z
68.59625,2023-03-12T05:00:00.000Z
67.31112,2023-03-12T06:00:00.000Z
58.05887,2023-03-12T07:00:00.000Z
56.88015,2023-03-12T08:00:00.000Z
73.64766,2023-03-12T09:00:00.000Z
68.30883,2023-03-12T10:00:00.000Z
57.75896,2023-03-12T11:00:00.000Z
56.86535,2023-03-12T12:00:00.000Z
57.32286,2023-03-12T13:00:00.000Z
63.14053,2023-03-12T14:00:00.000Z
69.30047,2023-03-12T15:00:00.000Z
43.33959,2023-03-12T16:00:00.000Z
-6.90616,2023-03-12T17:00:00.000Z
-10.30344,2023-03-12T18:00:00.000Z
-9.6908,2023-03-12T19:00:00.000Z
-10.72684,2023-03-12T20:00:00.000Z
-10.1483,2023-03-12T21:00:00.000Z
-10.10237,2023-03-12T22:00:00.000Z
-9.72908,2023-03-12T23:00:00.000Z
-7.41462,2023-03-13T00:00:00.000Z
45.75689,2023-03-13T01:00:00.000Z
80.44113,2023-03-13T02:00:00.000Z
89.22754,2023-03-13T03:00:00.000Z
80.42882,2023-03-13T04:00:00.000Z
74.69654,2023-03-13T05:00:00.000Z
71.29482,2023-03-13T06:00:00.000Z
59.30973,2023-03-13T07:00:00.000Z
66.29362,2023-03-13T08:00:00.000Z
66.44575,2023-03-13T09:00:00.000Z
66.09209,2023-03-13T10:00:00.000Z
66.08183,2023-03-13T11:00:00.000Z
68.48602,2023-03-13T12:00:00.000Z
86.7894,2023-03-13T13:00:00.000Z
103.87461,2023-03-13T14:00:00.000Z
103.92037,2023-03-13T15:00:00.000Z
34.5465,2023-03-13T16:00:00.000Z
-4.31746,2023-03-13T17:00:00.000Z
-7.26565,2023-03-13T18:00:00.000Z
-8.08593,2023-03-13T19:00:00.000Z
-9.06469,2023-03-13T20:00:00.000Z
-9.33955,2023-03-13T21:00:00.000Z
-9.4303,2023-03-13T22:00:00.000Z
-7.28242,2023-03-13T23:00:00.000Z
-5.11552,2023-03-14T00:00:00.000Z
56.55463,2023-03-14T01:00:00.000Z
91.63406,2023-03-14T02:00:00.000Z
109.36347,2023-03-14T03:00:00.000Z
99.068,2023-03-14T04:00:00.000Z
92.93177,2023-03-14T05:00:00.000Z
89.94509,2023-03-14T06:00:00.000Z
80.47234,2023-03-14T07:00:00.000Z
75.1213,2023-03-14T08:00:00.000Z
73.13821,2023-03-14T09:00:00.000Z
70.1589,2023-03-14T10:00:00.000Z
72.98739,2023-03-14T11:00:00.000Z
79.33765,2023-03-14T12:00:00.000Z
85.72665,2023-03-14T13:00:00.000Z
103.93666,2023-03-14T14:00:00.000Z
106.57114,2023-03-14T15:00:00.000Z
82.50109,2023-03-14T16:00:00.000Z
31.114,2023-03-14T17:00:00.000Z
12.81516,2023-03-14T18:00:00.000Z
14.84979,2023-03-14T19:00:00.000Z
15.38604,2023-03-14T20:00:00.000Z
18.39108,2023-03-14T21:00:00.000Z
22.91084,2023-03-14T22:00:00.000Z
57.96224,2023-03-14T23:00:00.000Z
80.58657,2023-03-15T00:00:00.000Z
92.51911,2023-03-15T01:00:00.000Z
104.31804,2023-03-15T02:00:00.000Z
111.52772,2023-03-15T03:00:00.000Z
103.77655,2023-03-15T04:00:00.000Z
92.56031,2023-03-15T05:00:00.000Z
85.58949,2023-03-15T06:00:00.000Z
79.61559,2023-03-15T07:00:00.000Z
63.97344,2023-03-15T08:00:00.000Z
60.30273,2023-03-15T09:00:00.000Z
59.94902,2023-03-15T10:00:00.000Z
60.11217,2023-03-15T11:00:00.000Z
62.70013,2023-03-15T12:00:00.000Z
65.63044,2023-03-15T13:00:00.000Z
94.72153,2023-03-15T14:00:00.000Z
92.64989,2023-03-15T15:00:00.000Z
89.60903,2023-03-15T16:00:00.000Z
64.17884,2023-03-15T17:00:00.000Z
43.29531,2023-03-15T18:00:00.000Z
33.99797,2023-03-15T19:00:00.000Z
5.4256,2023-03-15T20:00:00.000Z
-1.01,2023-03-15T21:00:00.000Z
0,2023-03-15T22:00:00.000Z
3.88721,2023-03-15T23:00:00.000Z
27.19383,2023-03-16T00:00:00.000Z
60.79135,2023-03-16T01:00:00.000Z
83.38703,2023-03-16T02:00:00.000Z
98.55249,2023-03-16T03:00:00.000Z
86.40533,2023-03-16T04:00:00.000Z
83.6144,2023-03-16T05:00:00.000Z
82.23849,2023-03-16T06:00:00.000Z
70.87363,2023-03-16T07:00:00.000Z
68.10004,2023-03-16T08:00:00.000Z
66.03342,2023-03-16T09:00:00.000Z
65.54178,2023-03-16T10:00:00.000Z
67.40291,2023-03-16T11:00:00.000Z
74.05931,2023-03-16T12:00:00.000Z
94.75155,2023-03-16T13:00:00.000Z
102.55973,2023-03-16T14:00:00.000Z
103.64434,2023-03-16T15:00:00.000Z
5.4583,2023-03-16T16:00:00.000Z
-6.55222,2023-03-16T17:00:00.000Z
-8.49515,2023-03-16T18:00:00.000Z
-8.74967,2023-03-16T19:00:00.000Z
-7.01327,2023-03-16T20:00:00.000Z
-7.42254,2023-03-16T21:00:00.000Z
-7.77876,2023-03-16T22:00:00.000Z
-8.32973,2023-03-16T23:00:00.000Z
-7.0139,2023-03-17T00:00:00.000Z
15.93481,2023-03-17T01:00:00.000Z
94.04855,2023-03-17T02:00:00.000Z
107.1031,2023-03-17T03:00:00.000Z
100.15332,2023-03-17T04:00:00.000Z
94.48236,2023-03-17T05:00:00.000Z
93.20769,2023-03-17T06:00:00.000Z
92.49549,2023-03-17T07:00:00.000Z
70.1959,2023-03-17T08:00:00.000Z
69.36381,2023-03-17T09:00:00.000Z
68.71179,2023-03-17T10:00:00.000Z
69.70601,2023-03-17T11:00:00.000Z
77.0202,2023-03-17T12:00:00.000Z
91.31653,2023-03-17T13:00:00.000Z
101.88946,2023-03-17T14:00:00.000Z
101.3484,2023-03-17T15:00:00.000Z
4.43445,2023-03-17T16:00:00.000Z
-1.8083,2023-03-17T17:00:00.000Z
-6.10537,2023-03-17T18:00:00.000Z
-6.36881,2023-03-17T19:00:00.000Z
-6.69164,2023-03-17T20:00:00.000Z
-8.89422,2023-03-17T21:00:00.000Z
-6.26969,2023-03-17T22:00:00.000Z
-1.62389,2023-03-17T23:00:00.000Z
2.86728,2023-03-18T00:00:00.000Z
51.039,2023-03-18T01:00:00.000Z
89.85576,2023-03-18T02:00:00.000Z
98.20224,2023-03-18T03:00:00.000Z
101.50089,2023-03-18T04:00:00.000Z
91.74942,2023-03-18T05:00:00.000Z
89.78606,2023-03-18T06:00:00.000Z
83.96625,2023-03-18T07:00:00.000Z
84.79261,2023-03-18T08:00:00.000Z
80.19964,2023-03-18T09:00:00.000Z
71.12759,2023-03-18T10:00:00.000Z
69.51413,2023-03-18T11:00:00.000Z
72.4534,2023-03-18T12:00:00.000Z
80.95599,2023-03-18T13:00:00.000Z
84.94182,2023-03-18T14:00:00.000Z
71.56592,2023-03-18T15:00:00.000Z
-4.22998,2023-03-18T16:00:00.000Z
-9.66935,2023-03-18T17:00:00.000Z
-11.00583,2023-03-18T18:00:00.000Z
-11.56121,2023-03-18T19:00:00.000Z
-13.86589,2023-03-18T20:00:00.000Z
-14.07176,2023-03-18T21:00:00.000Z
-13.12937,2023-03-18T22:00:00.000Z
-10.19597,2023-03-18T23:00:00.000Z
-8.15756,2023-03-19T00:00:00.000Z
5.83606,2023-03-19T01:00:00.000Z
82.85502,2023-03-19T02:00:00.000Z
90.46067,2023-03-19T03:00:00.000Z
102.43496,2023-03-02T05:00:00.000Z
93.83015,2023-03-02T06:00:00.000Z
90.63855,2023-03-02T07:00:00.000Z
79.46497,2023-03-02T08:00:00.000Z
95.49721,2023-03-02T09:00:00.000Z
95.78926,2023-03-02T10:00:00.000Z
95.55674,2023-03-02T11:00:00.000Z
97.01939,2023-03-02T12:00:00.000Z
105.7263,2023-03-02T13:00:00.000Z
131.75436,2023-03-02T14:00:00.000Z
154.31458,2023-03-02T15:00:00.000Z
90.50155,2023-03-02T16:00:00.000Z
0.75351,2023-03-02T17:00:00.000Z
-5.13546,2023-03-02T18:00:00.000Z
-6.01,2023-03-02T19:00:00.000Z
-6.38415,2023-03-02T20:00:00.000Z
-5.86613,2023-03-02T21:00:00.000Z
-6.38853,2023-03-02T22:00:00.000Z
-5.97027,2023-03-02T23:00:00.000Z
-0.04262,2023-03-03T00:00:00.000Z
78.67519,2023-03-03T01:00:00.000Z
131.56921,2023-03-03T02:00:00.000Z
147.2322,2023-03-03T03:00:00.000Z
136.7237,2023-03-03T04:00:00.000Z
130.62502,2023-03-03T05:00:00.000Z
128.45642,2023-03-03T06:00:00.000Z
112.2485,2023-03-03T07:00:00.000Z
103.52612,2023-03-03T08:00:00.000Z
99.80469,2023-03-03T09:00:00.000Z
94.95657,2023-03-03T10:00:00.000Z
94.27988,2023-03-03T11:00:00.000Z
94.53387,2023-03-03T12:00:00.000Z
113.46433,2023-03-03T13:00:00.000Z
125.96601,2023-03-03T14:00:00.000Z
145.20764,2023-03-03T15:00:00.000Z
115.95856,2023-03-03T16:00:00.000Z
3.93592,2023-03-03T17:00:00.000Z
1.44472,2023-03-03T18:00:00.000Z
-0.9661,2023-03-03T19:00:00.000Z
-5.09816,2023-03-03T20:00:00.000Z
-5.31605,2023-03-03T21:00:00.000Z
-5.71581,2023-03-03T22:00:00.000Z
-2.86156,2023-03-03T23:00:00.000Z
5.19682,2023-03-04T00:00:00.000Z
85.06451,2023-03-04T01:00:00.000Z
130.35023,2023-03-04T02:00:00.000Z
137.07274,2023-03-04T03:00:00.000Z
134.00116,2023-03-04T04:00:00.000Z
130.52158,2023-03-04T05:00:00.000Z
130.07709,2023-03-04T06:00:00.000Z
125.52521,2023-03-04T07:00:00.000Z
113.5655,2023-03-04T08:00:00.000Z
94.72596,2023-03-04T09:00:00.000Z
91.72463,2023-03-04T10:00:00.000Z
91.7948,2023-03-04T11:00:00.000Z
90.10081,2023-03-04T12:00:00.000Z
89.63125,2023-03-04T13:00:00.000Z
94.10435,2023-03-04T14:00:00.000Z
96.27098,2023-03-04T15:00:00.000Z
70.33704,2023-03-04T16:00:00.000Z
0.9106,2023-03-04T17:00:00.000Z
-5.42049,2023-03-04T18:00:00.000Z
-6.41205,2023-03-04T19:00:00.000Z
-7.34636,2023-03-04T20:00:00.000Z
-9.1642,2023-03-04T21:00:00.000Z
-8.96142,2023-03-04T22:00:00.000Z
-8.04501,2023-03-04T23:00:00.000Z
-6.06752,2023-03-05T00:00:00.000Z
58.41313,2023-03-05T01:00:00.000Z
99.45859,2023-03-05T02:00:00.000Z
112.68406,2023-03-05T03:00:00.000Z
103.9935,2023-03-05T04:00:00.000Z
98.84086,2023-03-05T05:00:00.000Z
95.10589,2023-03-05T06:00:00.000Z
93.69865,2023-03-05T07:00:00.000Z
81.7877,2023-03-05T08:00:00.000Z
81.95665,2023-03-05T09:00:00.000Z
80.41821,2023-03-05T10:00:00.000Z
78.30252,2023-03-05T11:00:00.000Z
78.27784,2023-03-05T12:00:00.000Z
79.41748,2023-03-05T13:00:00.000Z
86.37421,2023-03-05T14:00:00.000Z
85.24462,2023-03-05T15:00:00.000Z
62.91395,2023-03-05T16:00:00.000Z
26.25845,2023-03-05T17:00:00.000Z
0.15135,2023-03-05T18:00:00.000Z
-0.78286,2023-03-05T19:00:00.000Z
-4.94553,2023-03-05T20:00:00.000Z
-6.23494,2023-03-05T21:00:00.000Z
-5.48125,2023-03-05T22:00:00.000Z
-0.87033,2023-03-05T23:00:00.000Z
2.46838,2023-03-06T00:00:00.000Z
67.27097,2023-03-06T01:00:00.000Z
94.58797,2023-03-06T02:00:00.000Z
109.54793,2023-03-06T03:00:00.000Z
103.77337,2023-03-06T04:00:00.000Z
94.7389,2023-02-17T05:00:00.000Z
88.02349,2023-02-17T06:00:00.000Z
84.99503,2023-02-17T07:00:00.000Z
78.15392,2023-02-17T08:00:00.000Z
79.91023,2023-02-17T09:00:00.000Z
75.7628,2023-02-17T10:00:00.000Z
73.37887,2023-02-17T11:00:00.000Z
73.37803,2023-02-17T12:00:00.000Z
78.13521,2023-02-17T13:00:00.000Z
86.40427,2023-02-17T14:00:00.000Z
99.80445,2023-02-17T15:00:00.000Z
82.47078,2023-02-17T16:00:00.000Z
31.08584,2023-02-17T17:00:00.000Z
9.78049,2023-02-17T18:00:00.000Z
10.22599,2023-02-17T19:00:00.000Z
9.99193,2023-02-17T20:00:00.000Z
5.02039,2023-02-17T21:00:00.000Z
6.01381,2023-02-17T22:00:00.000Z
10.08212,2023-02-17T23:00:00.000Z
57.19335,2023-02-18T00:00:00.000Z
65.79905,2023-02-18T01:00:00.000Z
80.70704,2023-02-18T02:00:00.000Z
82.56516,2023-02-18T03:00:00.000Z
79.51546,2023-02-18T04:00:00.000Z
76.83677,2023-02-18T05:00:00.000Z
74.25146,2023-02-18T06:00:00.000Z
72.14837,2023-02-18T07:00:00.000Z
69.09271,2023-02-18T08:00:00.000Z
63.16179,2023-02-18T09:00:00.000Z
62.72541,2023-02-18T10:00:00.000Z
62.49122,2023-02-18T11:00:00.000Z
59.34498,2023-02-18T12:00:00.000Z
59.48436,2023-02-18T13:00:00.000Z
62.53981,2023-02-18T14:00:00.000Z
63.77708,2023-02-18T15:00:00.000Z
56.00206,2023-02-18T16:00:00.000Z
-3.06472,2023-02-18T17:00:00.000Z
-7.02808,2023-02-18T18:00:00.000Z
-8.05065,2023-02-18T19:00:00.000Z
-8.50944,2023-02-18T20:00:00.000Z
-9.17543,2023-02-18T21:00:00.000Z
-9.22325,2023-02-18T22:00:00.000Z
-8.8873,2023-02-18T23:00:00.000Z
-5.94833,2023-02-19T00:00:00.000Z
50.65689,2023-02-19T01:00:00.000Z
74.59734,2023-02-19T02:00:00.000Z
80.02778,2023-02-19T03:00:00.000Z
74.80461,2023-02-19T04:00:00.000Z
70.64597,2023-02-19T05:00:00.000Z
70.20816,2023-02-19T06:00:00.000Z
65.61408,2023-02-19T07:00:00.000Z
60.95087,2023-02-19T08:00:00.000Z
56.67559,2023-02-19T09:00:00.000Z
56.1645,2023-02-19T10:00:00.000Z
57.80032,2023-02-19T11:00:00.000Z
57.27111,2023-02-19T12:00:00.000Z
56.61721,2023-02-19T13:00:00.000Z
58.31424,2023-02-19T14:00:00.000Z
58.48556,2023-02-19T15:00:00.000Z
46.2107,2023-02-19T16:00:00.000Z
-5.33417,2023-02-19T17:00:00.000Z
-9.60034,2023-02-19T18:00:00.000Z
-9.56955,2023-02-19T19:00:00.000Z
-9.61778,2023-02-19T20:00:00.000Z
-9.90781,2023-02-19T21:00:00.000Z
-9.83643,2023-02-19T22:00:00.000Z
-9.26968,2023-02-19T23:00:00.000Z
-5.94691,2023-02-20T00:00:00.000Z
49.97307,2023-02-20T01:00:00.000Z
71.93037,2023-02-20T02:00:00.000Z
76.64237,2023-02-20T03:00:00.000Z
70.4091,2023-02-20T04:00:00.000Z
67.18099,2023-02-20T05:00:00.000Z
65.15881,2023-02-20T06:00:00.000Z
58.29204,2023-02-20T07:00:00.000Z
55.99312,2023-02-20T08:00:00.000Z
55.55939,2023-02-20T09:00:00.000Z
52.25948,2023-02-20T10:00:00.000Z
51.82881,2023-02-20T11:00:00.000Z
50.69137,2023-02-20T12:00:00.000Z
51.96725,2023-02-20T13:00:00.000Z
58.30911,2023-02-20T14:00:00.000Z
64.22035,2023-02-20T15:00:00.000Z
36.2067,2023-02-20T16:00:00.000Z
-7.33284,2023-02-20T17:00:00.000Z
-9.25316,2023-02-20T18:00:00.000Z
-9.97692,2023-02-20T19:00:00.000Z
-10.21896,2023-02-20T20:00:00.000Z
-10.58887,2023-02-20T21:00:00.000Z
-10.61696,2023-02-20T22:00:00.000Z
-10.04403,2023-02-20T23:00:00.000Z
-7.6985,2023-02-21T00:00:00.000Z
33.86727,2023-02-21T01:00:00.000Z
61.84761,2023-02-21T02:00:00.000Z
66.23008,2023-02-21T03:00:00.000Z
61.71386,2023-02-21T04:00:00.000Z
61.54371,2023-02-21T05:00:00.000Z
59.75046,2023-02-21T06:00:00.000Z
57.37099,2023-02-21T07:00:00.000Z
55.98057,2023-02-21T08:00:00.000Z
58.63428,2023-02-21T09:00:00.000Z
57.78635,2023-02-21T10:00:00.000Z
55.06813,2023-02-21T11:00:00.000Z
52.71254,2023-02-21T12:00:00.000Z
54.32333,2023-02-21T13:00:00.000Z
64.23998,2023-02-21T14:00:00.000Z
68.69801,2023-02-21T15:00:00.000Z
5,2023-02-21T16:00:00.000Z
-9.03306,2023-02-21T17:00:00.000Z
-10.27618,2023-02-21T18:00:00.000Z
-10.90536,2023-02-21T19:00:00.000Z
-9.66098,2023-02-21T20:00:00.000Z
-9.75259,2023-02-21T21:00:00.000Z
-9.72273,2023-02-21T22:00:00.000Z
-9.27098,2023-02-21T23:00:00.000Z
-4.90652,2023-02-22T00:00:00.000Z
37.64579,2023-02-22T01:00:00.000Z
59.87681,2023-02-22T02:00:00.000Z
64.82151,2023-02-22T03:00:00.000Z
65.93483,2023-02-22T04:00:00.000Z
63.44529,2023-02-22T05:00:00.000Z
63.18177,2023-02-22T06:00:00.000Z
59.44814,2023-02-22T07:00:00.000Z
58.44245,2023-02-22T08:00:00.000Z
67.6785,2023-02-22T09:00:00.000Z
61.53501,2023-02-22T10:00:00.000Z
59.27322,2023-02-22T11:00:00.000Z
59.34242,2023-02-22T12:00:00.000Z
61.49768,2023-02-22T13:00:00.000Z
73.99885,2023-02-22T14:00:00.000Z
89.07115,2023-02-22T15:00:00.000Z
63.64128,2023-02-22T16:00:00.000Z
0.10787,2023-02-22T17:00:00.000Z
-7.11975,2023-02-22T18:00:00.000Z
-6.12086,2023-02-22T19:00:00.000Z
-4.34415,2023-02-22T20:00:00.000Z
-4.45279,2023-02-22T21:00:00.000Z
-4.59924,2023-02-22T22:00:00.000Z
-3.39512,2023-02-22T23:00:00.000Z
2.82596,2023-02-23T00:00:00.000Z
56.54525,2023-02-23T01:00:00.000Z
81.91096,2023-02-23T02:00:00.000Z
93.8252,2023-02-23T03:00:00.000Z
91.15203,2023-02-23T04:00:00.000Z
84.71027,2023-02-23T05:00:00.000Z
78.52162,2023-02-23T06:00:00.000Z
71.70789,2023-02-23T07:00:00.000Z
68.11158,2023-02-23T08:00:00.000Z
77.46373,2023-02-23T09:00:00.000Z
77.72443,2023-02-23T10:00:00.000Z
77.48958,2023-02-23T11:00:00.000Z
77.89468,2023-02-23T12:00:00.000Z
87.63089,2023-02-23T13:00:00.000Z
107.49677,2023-02-23T14:00:00.000Z
129.80605,2023-02-23T15:00:00.000Z
107.63446,2023-02-23T16:00:00.000Z
69.01121,2023-02-23T17:00:00.000Z
43.69549,2023-02-23T18:00:00.000Z
55.05063,2023-02-23T19:00:00.000Z
47.37304,2023-02-23T20:00:00.000Z
42.07944,2023-02-23T21:00:00.000Z
47.79009,2023-02-23T22:00:00.000Z
55.05714,2023-02-23T23:00:00.000Z
68.73519,2023-02-24T00:00:00.000Z
98.80272,2023-02-24T01:00:00.000Z
121.1764,2023-02-24T02:00:00.000Z
137.84535,2023-02-24T03:00:00.000Z
120.54442,2023-02-24T04:00:00.000Z
116.68812,2023-02-24T05:00:00.000Z
112.60791,2023-02-24T06:00:00.000Z
93.64938,2023-02-24T07:00:00.000Z
84.08031,2023-02-24T08:00:00.000Z
141.11691,2023-02-24T09:00:00.000Z
133.52017,2023-02-24T10:00:00.000Z
125.60351,2023-02-24T11:00:00.000Z
129.73502,2023-02-24T12:00:00.000Z
145.20982,2023-02-24T13:00:00.000Z
157.001,2023-02-24T14:00:00.000Z
176.74301,2023-02-24T15:00:00.000Z
156.83888,2023-02-24T16:00:00.000Z
66.63598,2023-02-24T17:00:00.000Z
47.80224,2023-02-24T18:00:00.000Z
47.32562,2023-02-24T19:00:00.000Z
30.50846,2023-02-24T20:00:00.000Z
31.61003,2023-02-24T21:00:00.000Z
29.32018,2023-02-24T22:00:00.000Z
46.49065,2023-02-24T23:00:00.000Z
75.62881,2023-02-25T00:00:00.000Z
151.66035,2023-02-25T01:00:00.000Z
165.02605,2023-02-25T02:00:00.000Z
178.15807,2023-02-25T03:00:00.000Z
164.77634,2023-02-25T04:00:00.000Z
159.35,2023-02-25T05:00:00.000Z
155.08923,2023-02-25T06:00:00.000Z
148.11977,2023-02-25T07:00:00.000Z
139.22627,2023-02-25T08:00:00.000Z
122.9374,2023-02-25T09:00:00.000Z
125.05972,2023-02-25T10:00:00.000Z
122.9773,2023-02-25T11:00:00.000Z
124.53841,2023-02-25T12:00:00.000Z
138.8926,2023-02-25T13:00:00.000Z
137.06969,2023-02-25T14:00:00.000Z
140.38438,2023-02-25T15:00:00.000Z
123.69674,2023-02-25T16:00:00.000Z
88.22064,2023-02-25T17:00:00.000Z
60.20853,2023-02-25T18:00:00.000Z
64.37998,2023-02-25T19:00:00.000Z
64.32783,2023-02-25T20:00:00.000Z
62.92649,2023-02-25T21:00:00.000Z
62.06082,2023-02-25T22:00:00.000Z
65.48712,2023-02-25T23:00:00.000Z
95.63655,2023-02-26T00:00:00.000Z
120.12498,2023-02-26T01:00:00.000Z
140.564,2023-02-26T02:00:00.000Z
151.1724,2023-02-26T03:00:00.000Z
144.04395,2023-02-26T04:00:00.000Z
142.41624,2023-02-26T05:00:00.000Z
139.76773,2023-02-26T06:00:00.000Z
136.18,2023-02-26T07:00:00.000Z
128.75249,2023-02-26T08:00:00.000Z
107.8228,2023-02-26T09:00:00.000Z
105.77126,2023-02-26T10:00:00.000Z
104.53777,2023-02-26T11:00:00.000Z
101.28748,2023-02-26T12:00:00.000Z
99.34336,2023-02-26T13:00:00.000Z
108.98147,2023-02-26T14:00:00.000Z
103.0872,2023-02-26T15:00:00.000Z
88.03449,2023-02-26T16:00:00.000Z
5.77648,2023-02-26T17:00:00.000Z
-4.06153,2023-02-26T18:00:00.000Z
-7.2386,2023-02-26T19:00:00.000Z
-6.23951,2023-02-26T20:00:00.000Z
-7.37965,2023-02-26T21:00:00.000Z
-7.25158,2023-02-26T22:00:00.000Z
-5.20157,2023-02-26T23:00:00.000Z
-0.32783,2023-02-27T00:00:00.000Z
82.28977,2023-02-27T01:00:00.000Z
118.3549,2023-02-27T02:00:00.000Z
126.56195,2023-02-27T03:00:00.000Z
125.43475,2023-02-27T04:00:00.000Z
121.65407,2023-02-27T05:00:00.000Z
116.71367,2023-02-27T06:00:00.000Z
112.17381,2023-02-27T07:00:00.000Z
104.05975,2023-02-27T08:00:00.000Z
110.3167,2023-02-27T09:00:00.000Z
106.00664,2023-02-27T10:00:00.000Z
106.03364,2023-02-27T11:00:00.000Z
105.3128,2023-02-27T12:00:00.000Z
114.61128,2023-02-27T13:00:00.000Z
135.03612,2023-02-27T14:00:00.000Z
152.75806,2023-02-27T15:00:00.000Z
117.54071,2023-02-27T16:00:00.000Z
0.29207,2023-02-27T17:00:00.000Z
-1.81241,2023-02-27T18:00:00.000Z
-1.20569,2023-02-27T19:00:00.000Z
-2.01383,2023-02-27T20:00:00.000Z
-2.30037,2023-02-27T21:00:00.000Z
-2.68957,2023-02-27T22:00:00.000Z
-1.62284,2023-02-27T23:00:00.000Z
-1.01,2023-02-28T00:00:00.000Z
99.94132,2023-02-28T01:00:00.000Z
147.88483,2023-02-28T02:00:00.000Z
168.57729,2023-02-28T03:00:00.000Z
150.6469,2023-02-28T04:00:00.000Z
137.55211,2023-02-28T05:00:00.000Z
132.35321,2023-02-28T06:00:00.000Z
127.45986,2023-02-28T07:00:00.000Z
117.99868,2023-02-28T08:00:00.000Z
80.19888,2023-02-28T09:00:00.000Z
71.3116,2023-02-28T10:00:00.000Z
66.98993,2023-02-28T11:00:00.000Z
67.22891,2023-02-28T12:00:00.000Z
76.35679,2023-02-28T13:00:00.000Z
93.14399,2023-02-28T14:00:00.000Z
111.1929,2023-02-28T15:00:00.000Z
74.79171,2023-02-28T16:00:00.000Z
5.75975,2023-02-28T17:00:00.000Z
-0.05971,2023-02-28T18:00:00.000Z
-1.21617,2023-02-28T19:00:00.000Z
-2.78949,2023-02-28T20:00:00.000Z
-4.37826,2023-02-28T21:00:00.000Z
-4.37702,2023-02-28T22:00:00.000Z
0.08228,2023-02-28T23:00:00.000Z
9.3539,2023-03-01T00:00:00.000Z
83.30209,2023-03-01T01:00:00.000Z
104.75872,2023-03-01T02:00:00.000Z
126.18364,2023-03-01T03:00:00.000Z
111.70548,2023-03-01T04:00:00.000Z
76.83504,2023-02-04T05:00:00.000Z
68.57324,2023-02-04T06:00:00.000Z
58.87352,2023-02-04T07:00:00.000Z
61.63742,2023-02-04T08:00:00.000Z
64.89396,2023-02-04T09:00:00.000Z
57.69873,2023-02-04T10:00:00.000Z
57.05919,2023-02-04T11:00:00.000Z
56.9181,2023-02-04T12:00:00.000Z
58.94884,2023-02-04T13:00:00.000Z
59.59542,2023-02-04T14:00:00.000Z
71.24073,2023-02-04T15:00:00.000Z
54.61072,2023-02-04T16:00:00.000Z
37.04154,2023-02-04T17:00:00.000Z
20.16746,2023-02-04T18:00:00.000Z
6.5548,2023-02-04T19:00:00.000Z
7.89462,2023-02-04T20:00:00.000Z
5.68561,2023-02-04T21:00:00.000Z
5.55739,2023-02-04T22:00:00.000Z
10.17542,2023-02-04T23:00:00.000Z
27.91746,2023-02-05T00:00:00.000Z
54.70845,2023-02-05T01:00:00.000Z
74.24523,2023-02-05T02:00:00.000Z
75.01948,2023-02-05T03:00:00.000Z
66.25575,2023-02-05T04:00:00.000Z
59.80946,2023-02-05T05:00:00.000Z
57.51881,2023-02-05T06:00:00.000Z
54.21762,2023-02-05T07:00:00.000Z
52.85765,2023-02-05T08:00:00.000Z
51.04113,2023-02-05T09:00:00.000Z
49.16812,2023-02-05T10:00:00.000Z
48.90626,2023-02-05T11:00:00.000Z
47.73068,2023-02-05T12:00:00.000Z
48.29925,2023-02-05T13:00:00.000Z
48.18398,2023-02-05T14:00:00.000Z
53.49971,2023-02-05T15:00:00.000Z
44.99517,2023-02-05T16:00:00.000Z
10.44687,2023-02-05T17:00:00.000Z
1.41288,2023-02-05T18:00:00.000Z
0.21022,2023-02-05T19:00:00.000Z
-0.79603,2023-02-05T20:00:00.000Z
-0.71386,2023-02-05T21:00:00.000Z
-1.41712,2023-02-05T22:00:00.000Z
-0.39515,2023-02-05T23:00:00.000Z
4.43197,2023-02-06T00:00:00.000Z
42.81882,2023-02-06T01:00:00.000Z
66.19302,2023-02-06T02:00:00.000Z
67.20331,2023-02-06T03:00:00.000Z
63.01592,2023-02-06T04:00:00.000Z
57.52424,2023-02-06T05:00:00.000Z
52.92452,2023-02-06T06:00:00.000Z
51.28178,2023-02-06T07:00:00.000Z
